replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/likelihood Loss Mean,trainer/likelihood Loss Std,trainer/likelihood Loss Max,trainer/likelihood Loss Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/training (s),time/epoch (s),time/total (s),Epoch
999998,1371.1864,1735.4849,0,0,-1807.0137,90.511826,261.7679,205.30182,-2550.4102,90.25721,265.11435,205.67049,-2609.8083,91.94005,251.03316,207.81487,-2210.3345,-1.8165474,4.29319,24.002447,-7.1804924,1371.1864,9376.097,115881.4,0.0010192185,1735.485,12779.431,159849.45,0.00676069,0,0,1844643,8872,573.5,24.78406746278746,603,529,3.200716715947583,0.7502152049097673,5.355634030971369,1.0100190218653704,1835.6110365959394,84.8343182519823,1940.707421448607,1676.2597832625595,0.13310266,0.5171873,0.9994014,-1.0,8,1835.6110365959394,2.531680393003626,0.004681880003772676,9.451274246006506,11.987636519013904,5015.393747460359,385
999998,2085.3325,1938.1943,0,0,-2049.3853,110.57826,181.82025,204.91939,-2371.4133,110.377266,184.31146,202.44678,-2401.8066,107.55191,201.00786,205.17975,-2416.7969,-1.9659789,4.464225,31.482058,-7.621046,2085.3328,20632.258,308377.0,0.0005379319,1938.1945,19354.037,291209.9,0.0026035905,0,0,1849405,8880,595.25,18.30812661087966,629,580,3.1572190645150457,0.7354806990053171,5.365914009824355,1.0068184704791912,1879.3346481525814,74.0876694734312,2017.9481199389395,1808.24030084614,0.13185117,0.5117951,0.9993525,-1.0,8,1879.3346481525814,2.4988652059982996,0.004627677000826225,9.45398191199638,11.957474794995505,5027.352561292326,386
999998,1199.4775,1251.6152,0,0,-1919.2513,92.116875,250.29112,214.1892,-1740.4062,91.46617,250.81339,211.05627,-1709.5968,90.91787,258.54153,209.51897,-2168.8047,-1.5185561,4.2048874,17.694216,-7.4557667,1199.4775,12136.655,183525.22,0.00034060568,1251.6154,13724.735,210871.88,0.0010662712,0,0,1854199,8888,599.25,33.5177191944798,686,580,3.175282217506125,0.7168703338475074,4.91810465216756,1.004155818207634,1902.787868840544,111.73312816796955,2193.1673960064513,1840.711644535422,0.14021,0.5131386,0.9995166,-1.0,8,1902.787868840544,2.51043862599181,0.004649011010769755,9.514860480994685,12.029948117997264,5039.383610515302,387
999998,1075.4275,1120.6013,0,0,-1907.5825,93.9943,411.70944,205.53638,-5995.231,94.26313,416.88562,205.41525,-6081.56,90.66338,426.76047,205.87544,-6179.412,-2.3260527,4.3988338,28.30567,-7.2044964,1075.4276,9899.86,131269.92,0.00031872187,1120.6013,11719.464,169714.3,0.0001898522,0,0,1858632,8896,554.125,22.77299661880272,579,511,3.220535631795934,0.7882344807266619,5.407400608241526,1.0089012535452875,1784.5793069689216,95.43581989760702,1870.6284693848554,1591.6988685885156,0.12516747,0.51630104,0.99926555,-1.0,8,1784.5793069689216,2.5202368250174914,0.004344412009231746,9.478372737008613,12.002953974035336,5051.38767779927,388
999998,922.54285,1081.229,0,0,-1673.7372,101.234406,248.54614,216.12244,-2388.5552,99.97242,246.63423,212.48851,-2343.97,102.51058,234.88118,215.95563,-2247.9646,-2.2242994,3.5870354,18.554052,-7.685503,922.5428,6259.839,69664.76,1.9706786e-06,1081.2289,8113.3506,93714.25,0.005914271,0,0,1863397,8904,595.625,57.79692357729778,713,515,3.1851784777728125,0.7545421813660699,5.663499208448393,1.0059719506513591,1897.171930823431,223.24564390941768,2330.753831337409,1584.8757908133232,0.13636497,0.5236558,0.999504,-1.0,8,1897.171930823431,2.503328033024445,0.004606933012837544,9.462310842995066,11.970245809032349,5063.359010410291,389
999998,639.4988,719.979,0,0,-1792.3539,116.55452,197.79733,211.43584,-2501.9644,117.51037,196.23146,205.36601,-2501.7766,114.94429,211.82367,209.51561,-2765.0725,-2.0027876,3.8927503,13.728666,-7.283169,639.4987,6520.1196,78342.266,8.405186e-08,719.979,7811.544,104558.52,5.890825e-05,0,0,1868033,8912,579.5,26.744158240632665,598,510,3.182937641694245,0.7326600465109105,5.304345337635764,1.0229718204264326,1844.5123633618146,103.06189968413126,1909.2102648603086,1574.6674375130776,0.14699882,0.52047473,0.99923015,-1.0,8,1844.5123633618146,2.4953957959951367,0.004559380991850048,9.510139778023586,12.010094955010572,5075.370212042297,390
999998,1112.8425,1399.8694,0,0,-1602.7229,82.6054,308.71432,207.34393,-2954.463,82.665665,308.12927,207.30469,-3023.8691,79.29284,328.53873,209.31996,-3080.1316,-1.7578757,4.498813,29.244562,-7.396288,1112.8425,8718.578,125221.79,1.199753e-05,1399.8694,11262.863,150028.48,0.00041092566,0,0,1872504,8918,745.1666666666666,83.65288731153011,895,614,3.10224428360076,0.721820290747231,5.645578131685652,1.0168231239696517,2311.6890319965,313.6556388927713,2854.5629418434723,1798.4496880708477,0.15787055,0.5295819,0.99950606,-1.0,6,2311.6890319965,2.495341344998451,0.004564524017041549,9.486365983990254,11.986271853005746,5087.35759666728,391
999998,1351.5032,1612.3945,0,0,-1719.0776,104.05145,267.2474,207.33786,-2221.466,104.48199,263.4474,210.46834,-2204.3987,102.4191,265.66833,211.37582,-2339.7473,-1.5970844,4.122303,19.033377,-7.27783,1351.5032,13997.628,194973.67,8.777622e-05,1612.3945,15893.333,192364.16,0.006691627,0,0,1877302,8925,685.4285714285714,48.275569517561344,771,612,3.1108564533439598,0.740363715398198,5.266860273765406,1.004527102207217,2132.2698947349027,165.03779754783508,2417.438443778874,1881.907873234114,0.13685709,0.5114227,0.9995143,-1.0,7,2132.2698947349027,2.5078454699832946,0.004665510990889743,9.522704230010277,12.035215210984461,5099.3939697832975,392
999998,520.4679,462.1526,0,0,-1692.6353,98.902374,262.51984,207.90817,-2642.6858,99.31186,259.9138,207.5876,-2589.7512,99.21828,260.5737,208.73157,-2588.5144,-1.7832136,3.7211945,14.798895,-7.2536755,520.4678,4705.5327,68260.62,0.0012995224,462.1526,4473.824,67323.43,1.1572265e-06,0,0,1882242,8934,548.8888888888889,54.00502948685931,592,447,3.1149107637336826,0.731203655060761,5.544109209507295,1.0056842248569384,1709.7399080938221,217.23593828325832,1874.7384910300873,1296.9055275143248,0.13506351,0.50790864,0.99936813,-1.0,9,1709.7399080938221,2.4996921280107927,0.00479923898819834,9.448355461994652,11.952846828993643,5111.3479323392385,393
999998,1848.1138,1720.9618,0,0,-1765.5991,102.17882,254.50885,205.79294,-2263.144,101.8022,256.0266,204.84158,-2294.1492,100.5795,267.34476,209.58018,-2400.7244,-2.1419568,3.7927105,14.940287,-7.7085476,1848.1138,24312.932,387618.03,0.0015080499,1720.9617,21523.346,341906.94,0.00044969027,0,0,1886918,8942,584.5,6.422616289332565,594,574,3.1690056376553986,0.7179880785700342,4.915378903486111,1.0048725467815203,1852.2837952095801,15.186429743056769,1877.241715536559,1826.8273511556517,0.13529974,0.5142206,0.99940753,-1.0,8,1852.2837952095801,2.5888837529928423,0.004554026003461331,9.486237171018729,12.079674950015033,5123.428825254203,394
999998,1336.3319,1399.1904,0,0,-1866.3656,122.45177,108.60585,208.75021,-1010.0145,122.65811,109.04904,208.98293,-1016.5486,123.474625,109.73661,205.6541,-1135.9586,-1.8449644,4.402115,25.553389,-7.2107334,1336.332,19348.682,309759.5,0.000108612934,1399.1904,20447.33,327443.3,5.820766e-07,0,0,1891716,8951,533.1111111111111,20.70128522281994,580,513,3.1321949795427066,0.737564589190876,5.35592001739009,1.008290819564473,1669.8079457606557,83.29276812174481,1848.0018158456126,1581.433493483784,0.15762798,0.529979,0.9991538,-1.0,9,1669.8079457606557,2.50608231802471,0.004646697983844206,9.469073294021655,11.979802310030209,5135.409737375245,395
999998,255.64702,274.93298,0,0,-1941.6797,123.02986,120.12133,211.93478,-1542.818,123.62912,119.96342,213.2443,-1548.9658,125.82323,107.72813,212.2966,-1304.2664,-1.6717998,4.5748563,19.868876,-7.632162,255.64699,3549.1943,56906.883,0.00044969027,274.93295,3740.5015,59877.83,0.0014044195,0,0,1896249,8959,566.625,44.12464589093039,610,456,3.1237185689422313,0.7398162872061994,5.728065570466862,1.0060652963862544,1769.9770341268918,175.66396840516728,1954.3964000461092,1328.8949091411332,0.13426219,0.5092459,0.99939924,-1.0,8,1769.9770341268918,2.4990514740056824,0.004471213003853336,9.504472390020965,12.0079950770305,5147.418843163265,396
999998,640.1923,719.1708,0,0,-1915.351,102.629555,216.25374,213.31892,-2080.4265,103.03197,212.58253,211.18556,-2047.5974,104.56288,214.24892,214.08124,-2017.6628,-2.0466483,4.142767,19.963034,-7.3097496,640.19226,4883.2134,53399.047,2.2737368e-05,719.1707,5567.2793,65376.66,3.5141653e-05,0,0,1900715,8967,558.25,43.996448720322874,591,457,3.1023758953303022,0.7146773407752512,5.222652107281416,1.007096916903241,1731.9013435681416,173.48827115675545,1862.51969965513,1333.0255885703257,0.13805854,0.50886744,0.9994412,-1.0,8,1731.9013435681416,2.5010303650051355,0.004360264021670446,9.447333541989792,11.952724171016598,5159.372642622271,397
999998,1791.3989,1802.9722,0,0,-1524.009,108.60834,185.82811,215.97783,-2365.0215,108.76877,185.89203,214.34537,-2382.0752,105.3251,208.07857,209.41817,-2534.736,-1.7390618,4.542287,26.884604,-7.454855,1791.3989,18499.805,254974.27,0.00020924583,1802.9723,19223.557,267998.06,0.00032971147,0,0,1905526,8976,534.5555555555555,23.481014132514762,577,508,3.127366129354714,0.766227452536663,5.465948019182244,1.008916414263704,1671.7509387028367,95.13093545667289,1824.7364666971587,1556.330823596928,0.14072137,0.5236271,0.9994519,-1.0,9,1671.7509387028367,2.4987981550220866,0.004784810997080058,9.491488660976756,11.995071626995923,5171.368892647268,398
999998,314.46582,331.5229,0,0,-2045.1313,122.29567,149.90631,216.28738,-1915.8658,122.39908,149.9952,217.44286,-1924.457,119.64165,158.28462,214.20615,-2034.3228,-1.6855288,3.9869542,15.854673,-7.4003468,314.46585,2731.9502,35061.02,1.13716815e-05,331.5229,2863.6013,34823.94,0.0015872812,0,0,1910178,8984,581.5,30.475399915341555,629,539,3.2036177251773004,0.7866371540169613,5.5400986938037535,1.0044563968635762,1862.9037071906007,106.48443530899883,2036.2670432770558,1724.2436940319142,0.12536763,0.5145425,0.99947506,-1.0,8,1862.9037071906007,2.479360010998789,0.004519459995208308,9.426892155024689,11.910771626018686,5183.2808117832465,399
999998,382.46207,279.50122,0,0,-1838.9509,123.511536,136.58722,213.01717,-1350.6837,123.65804,135.06296,212.84503,-1332.4025,124.32033,128.02103,210.81447,-1335.9342,-1.7939324,4.379881,26.749723,-7.112524,382.46207,3511.423,41532.047,0.0002645785,279.50122,2250.645,27685.658,0.0008681698,0,0,1914904,8992,590.75,25.479158149358074,630,543,3.1656098613082024,0.7643181670275256,5.722567127241901,1.0060388919129615,1870.0840255678208,103.73644925273032,2039.5801715518471,1698.3228561840042,0.13411003,0.51446944,0.9995616,-1.0,8,1870.0840255678208,2.4981604400090873,0.004565728013403714,9.431650897982763,11.934377066005254,5195.216272455262,400
999998,1509.6006,1397.3805,0,0,-1675.1301,105.860374,194.17159,212.50609,-1420.9545,106.15854,196.77635,210.1201,-1438.3505,107.39711,198.97922,216.28485,-1663.4816,-2.134336,3.7342615,21.109598,-7.578619,1509.6008,12117.916,154890.9,0.0001915379,1397.3806,11281.131,152378.3,0.0006392712,0,0,1919551,9001,516.3333333333334,81.19797479685752,628,365,3.0145587025774474,0.7476237836997514,5.661607229209503,1.0066073476651045,1556.517143430822,308.85417928020047,2000.975484887408,1016.4591101646508,0.13463713,0.51329076,0.99953294,-1.0,9,1556.517143430822,2.502357329998631,0.00454914101283066,9.450782832980622,11.957689303992083,5207.175049874262,401
999998,2159.877,2245.601,0,0,-2006.6987,102.69226,200.91579,208.33281,-1945.2346,103.57382,200.78903,210.68692,-1914.7015,100.86301,214.58072,211.04619,-1966.4292,-2.139974,4.0326324,15.776377,-7.4867916,2159.877,19044.709,286797.9,8.8636065e-05,2245.601,20050.148,303643.25,0.00020616711,0,0,1923894,9008,620.4285714285714,30.457732505683268,678,590,3.123096633021286,0.7296191603256101,5.204391197826279,1.0050441177602742,1937.6583824587776,119.43817396195134,2160.8377512224993,1821.4246075157864,0.14400817,0.52070874,0.99917394,-1.0,7,1937.6583824587776,2.4996662570047192,0.004267830983735621,9.439445983007317,11.943380070995772,5219.119628691231,402
999998,299.93463,267.27917,0,0,-1971.7631,118.84161,144.5784,207.49031,-1735.8905,119.29956,145.43694,209.9106,-1743.9728,119.238594,149.00333,210.82043,-1745.4034,-1.993568,4.7714868,41.645355,-7.8322678,299.93463,3209.2236,49099.22,0.0016598264,267.27917,2739.8826,41033.57,0.00022842787,0,0,1928800,9016,613.25,29.324690961713475,673,582,3.1285950664341766,0.750487579096204,6.263436112064481,1.005191636324364,1918.6109244907582,108.50915138184912,2127.6445697022614,1806.840792182117,0.14723243,0.52289426,0.9995542,-1.0,8,1918.6109244907582,2.505478072009282,0.004738243005704135,9.524908146995585,12.035124462010572,5231.155812499288,403
999998,165.07458,136.3927,0,0,-1981.0438,116.91086,143.74564,215.25653,-1782.8875,117.48329,141.81183,211.21875,-1751.347,117.62593,142.16435,212.30344,-1784.4124,-1.9580879,3.6596508,12.002481,-7.3232937,165.07458,1374.6997,19550.164,4.2119646e-06,136.39272,1061.7682,13316.984,4.673004e-05,0,0,1933742,9024,617.75,60.72839121860549,701,514,3.123263397393391,0.7411231995463642,5.524909320699534,1.0070565970580247,1929.395963739768,210.042461810025,2246.41905073339,1582.9420753219413,0.14348342,0.51800215,0.99949974,-1.0,8,1929.395963739768,2.50442560898955,0.0049716520006768405,9.471966281009372,11.981363541999599,5243.138323056279,404
999998,2668.7495,2716.3955,0,0,-1793.4717,93.595024,268.86795,206.75261,-2130.3699,93.655136,271.47113,208.9554,-2211.5308,93.74853,268.70764,207.2068,-1993.958,-1.5608752,4.5816464,25.248999,-7.396988,2668.749,36991.785,591483.6,0.0011070119,2716.3955,36052.88,574738.6,9.837095e-07,0,0,1938499,9033,528.5555555555555,67.19806728555204,608,448,3.074145789019463,0.7110726146070885,4.994175918968137,1.004501577275836,1624.8568353739533,271.86793487576597,1918.1202191859952,1304.5927638470366,0.12294893,0.5017227,0.9994689,-1.0,9,1624.8568353739533,2.5250850850134157,0.004678388999309391,9.557628539012512,12.087392013025237,5255.226999976265,405
999998,2732.6936,2772.511,0,0,-2052.4644,112.57799,213.29341,208.60059,-2122.818,112.71704,211.81155,211.92508,-2089.3896,109.55961,252.12158,208.14355,-2546.3032,-2.473332,3.2802453,10.984175,-7.711588,2732.6934,35159.066,559571.94,0.00071141496,2772.5107,36172.676,576076.4,0.00023097172,0,0,1943256,9041,594.625,12.378787299247048,617,583,3.182417520796904,0.7494919180436194,6.181579858782108,1.011260368461972,1892.3450183038594,58.760239845587584,1998.4076837495413,1841.2031881207624,0.14648671,0.5245145,0.99951625,-1.0,8,1892.3450183038594,2.554824874998303,0.004589618998579681,9.50087688799249,12.060291381989373,5267.2885581332375,406
999998,354.67645,310.2827,0,0,-1844.7621,100.23489,253.32922,220.41724,-2862.0188,99.14935,253.42578,211.8605,-2873.1978,99.73062,256.09457,213.63759,-2889.5383,-1.7682481,4.7574577,29.310934,-7.3920803,354.6764,3986.7996,63175.24,7.485249e-05,310.2827,3008.4019,46634.434,0.00035196316,0,0,1947723,9048,638.1428571428571,56.31145169356527,763,598,3.1442632506034007,0.7367395131021841,5.799096665535976,1.003390395932311,2006.4891343493425,199.61314071790395,2446.242593920242,1836.1958952705413,0.13368826,0.5160499,0.99920785,-1.0,7,2006.4891343493425,2.521733954024967,0.004380239988677204,9.524446263007121,12.050560457020765,5279.34017615323,407
999998,478.9598,484.21118,0,0,-1672.8188,124.592575,142.21298,214.66542,-1564.2072,124.89412,141.64807,212.438,-1581.4353,124.62951,145.29048,216.2132,-1701.0283,-1.9109056,4.143356,25.61344,-7.320009,478.95978,4000.2766,51259.555,9.477232e-05,484.21124,3941.634,47073.28,0.00010718644,0,0,1952225,9056,562.75,33.24812024761701,607,514,3.152022171578297,0.7628746865393978,5.762804658715358,1.0057074136828634,1773.8004770556865,126.87874561974883,1942.8353747867293,1597.9553467207766,0.124326795,0.5104963,0.9994731,-1.0,8,1773.8004770556865,2.506252745981328,0.004369823000160977,9.44335341299302,11.953975981974509,5291.295226509217,408
999998,369.26392,381.79666,0,0,-1943.8462,119.455086,177.18471,219.24724,-1644.6516,119.089386,180.99637,217.21753,-1726.2821,120.680214,177.97449,221.23717,-1730.5332,-1.6362314,4.4332905,18.092634,-7.6145153,369.26385,4976.8853,79439.34,5.0343806e-05,381.7967,5596.177,89676.016,0.0003165463,0,0,1956984,9064,594.875,23.997070133664234,634,565,3.165601999069124,0.7597912058929536,5.1598205685989385,1.0080353729400673,1883.137489196245,100.4776922316474,2058.773005924289,1792.0445120447014,0.11834999,0.5058547,0.99947405,-1.0,8,1883.137489196245,2.4915532449958846,0.004646541987312958,9.475715943000978,11.971915729984175,5303.268232222152,409
999998,720.1286,841.8612,0,0,-1951.3105,97.05728,278.48172,210.55096,-2851.2346,97.627686,279.62943,211.49007,-2924.213,99.90727,270.09283,217.68822,-2681.9211,-2.1495812,3.9152873,16.182264,-7.8944416,720.12854,5077.617,54419.457,6.664195e-07,841.86127,5985.094,59727.67,0.0017137195,0,0,1961611,9072,578.375,30.153513476873638,636,516,3.1357064478073733,0.7778699237438649,5.457569415547438,1.0061210761328123,1813.6142167505895,112.34852309074108,2015.0314532023451,1575.6564424861542,0.15000835,0.52168524,0.9995198,-1.0,8,1813.6142167505895,2.497496075986419,0.00452026299899444,9.51914445598959,12.021160794975003,5315.290516263136,410
999998,700.1164,778.4679,0,0,-1860.0637,117.43754,180.25061,212.37958,-1641.7885,116.99788,180.6596,212.89748,-1624.6703,114.963326,193.39844,211.95319,-1858.0339,-2.186047,3.712861,13.762728,-7.109461,700.11646,7108.307,103012.336,4.9266964e-05,778.46783,6930.6875,91963.1,8.340046e-05,0,0,1966306,9080,586.875,15.77527733512156,627,574,3.1909642491420387,0.7587897706708796,5.65970349981143,1.0046256630588164,1872.6971437152342,64.19528801648885,2040.358343980361,1835.7872477778565,0.13170625,0.5140815,0.9993555,-1.0,8,1872.6971437152342,2.4992508509894833,0.00475482500041835,9.46886468800949,11.972870363999391,5327.26447006216,411
999998,4051.8955,3735.1152,0,0,-1781.6282,102.00976,246.13005,211.57863,-2082.6008,101.66345,247.09181,213.54198,-2086.1738,108.91868,212.11617,217.37323,-1839.9805,-2.023296,4.249632,25.273687,-7.764063,4051.8953,51681.17,821134.0,9.220326e-06,3735.1155,47875.73,763003.75,7.432536e-05,0,0,1971057,9088,593.875,12.524351280605316,623,580,3.1508912843804753,0.7150655894738905,5.284880395767399,1.0087566571949251,1871.2355615114545,51.51069139232841,1995.387572605902,1824.417729940503,0.14411107,0.51877326,0.9995074,-1.0,8,1871.2355615114545,2.558828969980823,0.004626122012268752,9.503124612005195,12.066579703998286,5339.332283606171,412
999998,538.18677,499.23956,0,0,-2228.9507,124.98804,170.60367,212.58218,-2284.4888,125.10368,169.75262,222.95958,-2267.6912,124.35064,159.07831,212.52164,-1997.8396,-2.0337908,4.27989,23.699102,-7.530287,538.18677,5427.34,82167.75,0.0007880572,499.2396,4869.758,72819.87,5.812384e-06,0,0,1976027,9097,552.2222222222222,40.455126794395504,625,511,3.1981053933797616,0.7507262478676784,5.677336921353812,1.0032489952526982,1766.0648672330472,157.89577849549678,2070.395739682118,1592.4570523982943,0.1383348,0.52507776,0.9994735,-1.0,9,1766.0648672330472,2.520821916987188,0.0048015660140663385,9.507066418998875,12.03268990200013,5351.366095222154,413
999998,1360.2439,1232.0178,0,0,-1873.698,85.12901,314.35205,214.1151,-3038.3057,84.31653,315.14304,213.099,-3032.164,84.15057,340.40826,215.94415,-3496.6038,-2.0477653,4.0832863,14.144213,-7.6080475,1360.2439,13752.074,210037.14,1.7736107e-05,1232.0177,13854.954,215704.23,2.1517277e-05,0,0,1980491,9104,637.7142857142857,91.6541859159655,818,507,3.174529610785251,0.7536699438705723,5.37275831895921,1.0052092736345108,2024.4428832207657,325.58236382692286,2685.6358232580537,1571.0824703792744,0.12582628,0.51505464,0.999514,-1.0,7,2024.4428832207657,2.4987412649788894,0.004365168017102405,9.423147401976166,11.926253834972158,5363.293576647091,414
999998,1779.2812,1645.2056,0,0,-1927.4625,123.1137,92.171715,214.1335,-764.6549,123.183685,91.45182,218.45992,-734.0907,129.0168,69.76336,218.31088,-601.1062,-1.4909068,4.459167,16.67534,-6.970682,1779.2811,25902.443,414691.2,1.6676062e-05,1645.2057,23530.213,376260.78,1.7352635e-05,0,0,1985359,9112,608.5,35.99652761031264,670,580,3.1344961035117365,0.7409547463333904,4.954723847429133,1.0128728048274767,1907.340878986892,125.6239014169324,2124.6765657705714,1798.5370300757395,0.14334853,0.5185886,0.9992868,-1.0,8,1907.340878986892,2.5042577529966366,0.004716524999821559,9.551951633999124,12.060925911995582,5375.3555883690715,415
999998,710.8324,696.46985,0,0,-1916.3888,85.57384,336.58167,213.36314,-2465.2769,85.64288,336.4594,212.74835,-2445.096,87.59318,330.666,218.19048,-2447.2927,-2.222726,4.02553,26.531645,-7.395178,710.8324,6967.5337,105654.28,0.0018785801,696.4699,6357.2046,94200.664,3.6696205e-05,0,0,1990093,9120,591.75,14.48059045757458,625,580,3.1695510647972465,0.7420297808518034,5.661639005597747,1.0113177482377422,1875.58184259377,59.52023400265126,2027.8424989132134,1832.4793060409872,0.13696375,0.52028,0.9994202,-1.0,8,1875.58184259377,2.523075239994796,0.004611915996065363,9.48160308599472,12.009290241985582,5387.366005737102,416
999998,1225.9854,1261.534,0,0,-1854.4058,93.72324,281.89886,217.02936,-2424.5327,93.54513,282.24258,214.50107,-2488.173,95.86374,290.9878,219.28058,-2557.1633,-1.9898758,3.889451,15.77453,-7.271948,1225.9856,12284.557,161559.25,1.2424076e-05,1261.534,13047.247,175384.89,0.00019111577,0,0,1995026,9130,493.3,5.000999900019995,503,484,3.1846013045344552,0.7577522017970587,5.0085981908258965,1.0046113239115189,1570.9638235268478,18.17853490383516,1609.91138542347,1538.3951318544996,0.13532789,0.5085648,0.9994558,-1.0,10,1570.9638235268478,2.4993412850017194,0.004995369992684573,9.424874872987857,11.929211527982261,5399.296297184104,417
999998,1368.5698,1392.3567,0,0,-1946.5105,111.69093,246.26418,220.67403,-2111.6458,112.003586,242.80096,217.47054,-2143.2249,111.64666,257.50946,219.56406,-2359.3127,-2.002511,4.603919,30.94972,-7.6257,1368.5698,15488.852,239375.14,0.00012922683,1392.3567,15410.756,238700.62,0.0005629903,0,0,1999715,9138,586.125,8.738385148298283,607,578,3.1462977327955817,0.7276285918456552,5.042766093237007,1.0175254556151068,1844.1237586348107,29.34060221771641,1912.8472371041175,1814.7537793586355,0.13748655,0.50978005,0.9993218,-1.0,8,1844.1237586348107,2.5011110230116174,0.0045877159864176065,9.481818572006887,11.987517311004922,5411.285045292112,418
999998,1445.7896,1480.4598,0,0,-1752.2758,109.34199,224.97792,213.98407,-2262.4065,109.17999,226.02066,214.27388,-2285.1912,107.18496,250.074,215.4318,-2349.499,-1.5673714,4.9620314,32.97158,-7.145237,1445.7897,16803.486,265330.88,0.00012853392,1480.46,16911.81,266228.4,0.00024034083,0,0,2004472,9146,594.625,26.934817151783303,665,579,3.163162864228761,0.7363886806018373,4.809580570113033,1.0030364295059366,1880.8957181420274,98.64717532067648,2139.7462826014025,1827.7911317293733,0.15841265,0.5221081,0.9995019,-1.0,8,1880.8957181420274,2.4959706549998373,0.004628672992112115,9.422482931986451,11.9230822599784,5423.209221229074,419
999998,132.18752,122.61389,0,0,-1983.3893,116.57583,210.51779,221.17015,-1956.8546,117.04002,210.32971,214.58765,-1987.286,118.557144,208.5009,216.763,-1978.7635,-2.030986,4.0462174,17.573645,-7.3634586,132.18752,1758.0819,28193.76,0.00031926692,122.61389,1434.4387,22807.617,8.892361e-05,0,0,2009256,9154,598.0,15.604486534327235,632,579,3.141233908293809,0.7350248167146568,5.689185032646278,1.0052407530668048,1878.4578771596975,68.38812595258253,2038.7771107166568,1814.5610586862836,0.14542642,0.5236571,0.999418,-1.0,8,1878.4578771596975,2.5078865569957998,0.004640155995730311,9.434834484010935,11.947361197002465,5435.15769882311,420
999998,1906.9165,1904.1108,0,0,-2095.6538,98.16037,289.34293,217.24861,-2508.3625,99.09564,285.23648,216.25876,-2440.5376,96.04076,302.14954,217.26178,-2731.2483,-2.153395,3.9815898,29.135386,-7.392832,1906.9165,16813.371,208892.62,0.00017340505,1904.1107,16647.738,217227.52,5.2386895e-08,0,0,2013686,9162,553.75,31.215981483848942,585,515,3.1840933717766724,0.7343003709445534,5.391698286238177,1.0035828400615783,1763.1917046213323,118.71388608423779,1880.221074034897,1610.1870806777836,0.14755404,0.52494407,0.9994487,-1.0,8,1763.1917046213323,2.493613058992196,0.0043557149765547365,9.510117792000528,12.008086565969279,5447.166887284024,421
999998,575.51385,578.5061,0,0,-1874.5792,90.40825,345.1773,214.99174,-3767.2175,90.76828,344.99484,214.92094,-3797.246,93.447525,341.52133,218.90112,-3633.7717,-2.0026798,4.4331346,21.274942,-7.503252,575.5138,3635.9834,41244.145,0.00070491806,578.5061,3524.813,38660.24,0.003723428,0,0,2018576,9171,543.3333333333334,40.94712037087183,585,457,3.16874504752456,0.7240301907682641,5.438488981153226,1.012368785120541,1721.684809155011,165.60186512226417,1883.1607174191051,1369.8826715096131,0.1518889,0.524613,0.99946404,-1.0,9,1721.684809155011,2.552374310005689,0.004768556013004854,9.482076311018318,12.039219177037012,5459.207239601121,422
999998,320.9278,419.83347,0,0,-1875.5579,104.983055,248.96504,214.56982,-2201.3992,105.2746,250.78062,215.29237,-2261.863,104.9819,252.53258,216.15094,-2281.8928,-2.4328141,3.9002953,22.785864,-7.3185024,320.92783,3154.5635,48798.008,9.313226e-06,419.83353,4836.8203,76590.46,0.00011703954,0,0,2023145,9179,571.125,18.523211789535853,586,528,3.1762302147626995,0.744933279814168,5.208297723594657,1.0130891380289533,1814.0244814063467,78.07498340610469,1862.4020987244103,1618.5302026318675,0.14066589,0.52128375,0.99952483,-1.0,8,1814.0244814063467,2.5533133279823232,0.004445194004802033,9.47030549601186,12.028064017998986,5471.236488135124,423
